Document,Topic,Name,Representation,Representative_Docs,Top_n_words,Representative_document,Date,DateTime
Brian Thompson was from a small town in Iowa of 1200 people and graduated with a BS Biz & Accounting degree from the U of Iowa. He literally just worked his way up the corporate ladder. He lived in a mostly middle class suburb and his kids go to a public school.,12,12_sympathizing_exact_socialists_guy,"['sympathizing', 'exact', 'socialists', 'guy', 'ehc', 'donors', 'harris', 'professor', 'bs', 'graduated']","['Brian Thompsonâ€™s story shows everything the Left claims to fight for but refuses to celebrate. He grew up in small-town Iowa, the son of a beautician and a grain elevator worker. He worked summers in soybean fields and meatpacking plants, graduated valedictorian of his 50-personâ€¦', 'Brian Thompson was from a small town in Iowa of 1200 people and graduated with a BS Biz & Accounting degree from the U of Iowa. He literally just worked his way up the corporate ladder. He lived in a mostly middle class suburb and his kids go to a public school.', 'I asked GROK to tell me about the background of assassinated UHC CEO Brian Thompson. He came from a working/middle class background, grew up in an Iowa town with a population of 1,216 as of 2020. HS valedictorian, 1993. Went to the University of Iowa. \n\nVery different from theâ€¦']",sympathizing - exact - socialists - guy - ehc - donors - harris - professor - bs - graduated,True,12/9/2024 21:30,12/9/2024 21:30
"10 children. 
Big donors to local community College",12,12_sympathizing_exact_socialists_guy,"['sympathizing', 'exact', 'socialists', 'guy', 'ehc', 'donors', 'harris', 'professor', 'bs', 'graduated']","['Brian Thompsonâ€™s story shows everything the Left claims to fight for but refuses to celebrate. He grew up in small-town Iowa, the son of a beautician and a grain elevator worker. He worked summers in soybean fields and meatpacking plants, graduated valedictorian of his 50-personâ€¦', 'Brian Thompson was from a small town in Iowa of 1200 people and graduated with a BS Biz & Accounting degree from the U of Iowa. He literally just worked his way up the corporate ladder. He lived in a mostly middle class suburb and his kids go to a public school.', 'I asked GROK to tell me about the background of assassinated UHC CEO Brian Thompson. He came from a working/middle class background, grew up in an Iowa town with a population of 1,216 as of 2020. HS valedictorian, 1993. Went to the University of Iowa. \n\nVery different from theâ€¦']",sympathizing - exact - socialists - guy - ehc - donors - harris - professor - bs - graduated,False,12/9/2024 21:25,12/9/2024 21:25
Hopefully they find this killer in New York who he took down CEO UnitedHealthCare Brian Thompson last week and i hope they can find this killer now. prevail this now y'all.,5,5_died_assassinated_killed_killer,"['died', 'assassinated', 'killed', 'killer', 'fatally', 'tragic', 'death', 'healthcare', 'fatal', 'tragically']","['Tragic news as UnitedHealthcare CEO Brian Thompson, 50, was shot and killed outside the New York Hilton. Authorities are closing in on the suspect, who appeared to target Thompson specifically. Surveillance footage shows the assailant with a backpack before the attack. Justice isâ€¦', 'Brian Thompson, CEO of UnitedHealthcare, was tragically shot and killed this morning outside of a hotel he was staying at in New York City, in what police believe was a targeted attack. Thompson was a father of two.\n\nSenseless gun violence is tearing families apart.\n\nOur heartsâ€¦', 'Brian Thompson, the CEO of UnitedHealthcare, was assassinated in New York City yesterday. The 50-year-old executive was fatally shot outside the New York Hilton Midtown hotel in what authorities describe as a targeted attack. In one word, let us honor his memory.']",died - assassinated - killed - killer - fatally - tragic - death - healthcare - fatal - tragically,False,12/9/2024 21:21,12/9/2024 21:21
"UnitedHealth issued a statement after the arrest of a person of interest in murder of CEO Brian Thompson, saying, ""our hope"" is the arrest brings ""some relief to Brian's family, friends, colleagues and the many others affected by this unspeakable tragedy.""",2,2_brianthompson_justice_john_thompsonâ,"['brianthompson', 'justice', 'john', 'thompsonâ', 'unitedhealthcareceo', 'condolences', 'tragic', 'tragedy', 'executive', 'brianâ']","['UnitedHealth Group CEO Andrew Witty has issued an emotional tribute to Brian Thompson, the head of the groupâ€™s insurance arm, UnitedHealthcare, following Thompsonâ€™s death at the hands of a gunman.', ""UnitedHealth Group $UNH is navigating challenges following the tragic loss of UnitedHealthcare CEO Brian Thompson. CEO Andrew Witty acknowledges the healthcare system's flaws and emphasizes the company's commitment to improvements."", 'ðŸš¨ðŸ‡ºðŸ‡¸ NEW UHC CEO PRAISES MURDERED CEO AS A â€œHEALTHCARE LEGENDâ€\x9d\n\nIn a leaked pep talk to staff, UnitedHealth Group CEO Andrew Witty praised slain CEO Brian Thompson as a titan of healthcare, claiming he had one of the â€œbiggest effectsâ€\x9d on the industryâ€”despite ongoing accusationsâ€¦']",brianthompson - justice - john - thompsonâ - unitedhealthcareceo - condolences - tragic - tragedy - executive - brianâ,False,12/9/2024 20:59,12/9/2024 20:59
Luigiâ€™s sister sending prayers for her brother on IG,3,3_brianthompson_murdering_care_story,"['brianthompson', 'murdering', 'care', 'story', 'didnâ', 'innocent', 'wealthy', 'justice', 'guilty', 'rich']","['Do you find it unnerving that so many want to praise Luigi for this horrendous act? Iâ€™m appalled! If I read one more word about raising funds for him Iâ€™ll have to really say what I think! ðŸ’\xad #BrianThompson services were today. ðŸ™\x8fðŸ\x8f¼ Heâ€™ll be laid to rest tomorrow.', 'I just said the dude is a piece of shit for murdering someone and 2 of my coworkers looked at me like I was crazy. I then doubled down and said the CEO isnâ€™t responsible for any deaths and that Luigi is just a moron who shot a man in the back like a coward and they basically justâ€¦', 'Luigi grew up in privilege, was never even a customer of UHC, apparently did get treatment for his back.\n\nBrian Thompson grew up middle class and made his own way.\n\nLiberals are cheering on a coddled rich kid who murdered a good guy who worked for everything he had.']",brianthompson - murdering - care - story - didnâ - innocent - wealthy - justice - guilty - rich,False,12/9/2024 20:54,12/9/2024 20:54
"Iâ€™m not defending an insurance company. Iâ€™m defending a man who had a family, and just happened to have a job at the insurance company the murderer targeted. ðŸ™„ 

He did not deserve to be murdered on the streets of New York for Luigi Mangioneâ€™s ideals. 

And I most certainly doâ€¦",1,1_luigiâ_luigimangione_murderer_killer,"['luigiâ', 'luigimangione', 'murderer', 'killer', 'hero', 'mangioni', 'mangioneâ', 'murdering', 'killed', 'personâ']","[""Luigi Mangioneâ€™s family has released a statement:\n\nâ€œWe only know what we have read in the media. Our family is shocked and devastated by Luigi's arrest. We offer our prayers to the family of Brian Thompson and we ask people to pray for all involved.â€\x9d"", 'NEW from Luigi Mangione\'s family:\n""We only know what we have read in the media. Our family is shocked and devastated by Luigiâ€™s arrest. We offer our prayers to the family of Brian Thompson and we ask people to pray for all involved. We are devastated by this news.""', ""'Our family is shocked and devastated by Luigiâ€™s arrest. We offer our prayers to the family of Brian Thompson and we ask people to pray for all involved,' the family said.""]",luigiâ - luigimangione - murderer - killer - hero - mangioni - mangioneâ - murdering - killed - personâ,False,12/9/2024 20:27,12/9/2024 20:27
All Just to kill and murder a man who was doing his job and living his life and providing for his family What a fkng waste you have become May the man murdered rest in peace and god bless his family,13,13_murderer_healthcare_reporter_insurance,"['murderer', 'healthcare', 'reporter', 'insurance', 'disgruntled', 'god', 'appalling', 'michael', 'executed', 'gunned']","['Itâ€™s disgusting to see people in the replies justifying a shooting because the victim was a CEO of an insurance company.\n\nHeâ€™s still a person. \nA wife still lost her husband. \nKids without a father (if he has kids, I donâ€™t know)\n\nBe better.', 'Charlamagne on UnitedHealthcare CEO Brian Thompson murder: ""I donâ€™t understand why people are celebrating him being killed because at the end of the day ... heâ€™s dead. His kids donâ€™t got no father ... why are you happy about him being gunned down like that? Itâ€™s just weird whereâ€¦', 'Charlamagne tha God slammed people celebrating the cold-blooded assassination of UnitedHealthcare CEO Brian Thompson â€” and delivered a reality check about its larger meaning.\n\nâ€œI donâ€™t understand why people are celebrating him being killed,â€\x9d the radio host said Friday on his showâ€¦']",murderer - healthcare - reporter - insurance - disgruntled - god - appalling - michael - executed - gunned,False,12/9/2024 19:55,12/9/2024 19:55
"All this about Luigi, what about Brian Thompson! 

JUSTICE FOR BRIAN THOMPSON!",3,3_brianthompson_murdering_care_story,"['brianthompson', 'murdering', 'care', 'story', 'didnâ', 'innocent', 'wealthy', 'justice', 'guilty', 'rich']","['Do you find it unnerving that so many want to praise Luigi for this horrendous act? Iâ€™m appalled! If I read one more word about raising funds for him Iâ€™ll have to really say what I think! ðŸ’\xad #BrianThompson services were today. ðŸ™\x8fðŸ\x8f¼ Heâ€™ll be laid to rest tomorrow.', 'I just said the dude is a piece of shit for murdering someone and 2 of my coworkers looked at me like I was crazy. I then doubled down and said the CEO isnâ€™t responsible for any deaths and that Luigi is just a moron who shot a man in the back like a coward and they basically justâ€¦', 'Luigi grew up in privilege, was never even a customer of UHC, apparently did get treatment for his back.\n\nBrian Thompson grew up middle class and made his own way.\n\nLiberals are cheering on a coddled rich kid who murdered a good guy who worked for everything he had.']",brianthompson - murdering - care - story - didnâ - innocent - wealthy - justice - guilty - rich,False,12/9/2024 19:54,12/9/2024 19:54
This man should never have been considered a potential hero. A true hero would have stepped up and saved Brian Thompson's life.,0,0_thompsonâ_donâ_family_killer,"['thompsonâ', 'donâ', 'family', 'killer', 'murderer', 'died', 'children', 'killed', 'œjoyfulâ', 'cheering']","[""You are retarded man. U can't kill people because u don't like their policies. I didn't even know who Brian Thompson was 2 weeks ago. He's a victim of murder and has a family. We aren't going to have a society where people are getting killed for doing their jobs."", 'Disturbing! How does this make anyone feel â€œjoyfulâ€\x9d?\n\nTaylor Lorenz is laughing over Brian Thompsonâ€™s death and says it brings her joy. Piers is having no part of it! Disgusting that anyone would feel this way!', 'Brian Thompson didnâ€™t murder anyone. No one at his company has murdered anyone. People have died under their rules and regulations, & yes, there should be a discussion about that. But that is not now, & to say youâ€™re â€œjoyfulâ€\x9d or in any way happy his death happened is disgusting.']",thompsonâ - donâ - family - killer - murderer - died - children - killed - œjoyfulâ - cheering,False,12/9/2024 19:53,12/9/2024 19:53
A girl who appears to be the sister of Luigi Mangione posted this on Instagram a few minutes ago: â€œpraying for you.â€,1,1_luigiâ_luigimangione_murderer_killer,"['luigiâ', 'luigimangione', 'murderer', 'killer', 'hero', 'mangioni', 'mangioneâ', 'murdering', 'killed', 'personâ']","[""Luigi Mangioneâ€™s family has released a statement:\n\nâ€œWe only know what we have read in the media. Our family is shocked and devastated by Luigi's arrest. We offer our prayers to the family of Brian Thompson and we ask people to pray for all involved.â€\x9d"", 'NEW from Luigi Mangione\'s family:\n""We only know what we have read in the media. Our family is shocked and devastated by Luigiâ€™s arrest. We offer our prayers to the family of Brian Thompson and we ask people to pray for all involved. We are devastated by this news.""', ""'Our family is shocked and devastated by Luigiâ€™s arrest. We offer our prayers to the family of Brian Thompson and we ask people to pray for all involved,' the family said.""]",luigiâ - luigimangione - murderer - killer - hero - mangioni - mangioneâ - murdering - killed - personâ,False,12/9/2024 19:46,12/9/2024 19:46
I like him. Go off Luigi John Brown Mangione.,3,3_brianthompson_murdering_care_story,"['brianthompson', 'murdering', 'care', 'story', 'didnâ', 'innocent', 'wealthy', 'justice', 'guilty', 'rich']","['Do you find it unnerving that so many want to praise Luigi for this horrendous act? Iâ€™m appalled! If I read one more word about raising funds for him Iâ€™ll have to really say what I think! ðŸ’\xad #BrianThompson services were today. ðŸ™\x8fðŸ\x8f¼ Heâ€™ll be laid to rest tomorrow.', 'I just said the dude is a piece of shit for murdering someone and 2 of my coworkers looked at me like I was crazy. I then doubled down and said the CEO isnâ€™t responsible for any deaths and that Luigi is just a moron who shot a man in the back like a coward and they basically justâ€¦', 'Luigi grew up in privilege, was never even a customer of UHC, apparently did get treatment for his back.\n\nBrian Thompson grew up middle class and made his own way.\n\nLiberals are cheering on a coddled rich kid who murdered a good guy who worked for everything he had.']",brianthompson - murdering - care - story - didnâ - innocent - wealthy - justice - guilty - rich,False,12/9/2024 19:33,12/9/2024 19:33
"He took on the corrupt healthcare system is what he did, and in this house Luigi Mangione is an Italian American hero, end of story!",1,1_luigiâ_luigimangione_murderer_killer,"['luigiâ', 'luigimangione', 'murderer', 'killer', 'hero', 'mangioni', 'mangioneâ', 'murdering', 'killed', 'personâ']","[""Luigi Mangioneâ€™s family has released a statement:\n\nâ€œWe only know what we have read in the media. Our family is shocked and devastated by Luigi's arrest. We offer our prayers to the family of Brian Thompson and we ask people to pray for all involved.â€\x9d"", 'NEW from Luigi Mangione\'s family:\n""We only know what we have read in the media. Our family is shocked and devastated by Luigiâ€™s arrest. We offer our prayers to the family of Brian Thompson and we ask people to pray for all involved. We are devastated by this news.""', ""'Our family is shocked and devastated by Luigiâ€™s arrest. We offer our prayers to the family of Brian Thompson and we ask people to pray for all involved,' the family said.""]",luigiâ - luigimangione - murderer - killer - hero - mangioni - mangioneâ - murdering - killed - personâ,False,12/9/2024 19:12,12/9/2024 19:12
"he took action against private health insurance corporations is what he did. he was a brave italian martyr. in this house, luigi mangione is a hero, end of story!",1,1_luigiâ_luigimangione_murderer_killer,"['luigiâ', 'luigimangione', 'murderer', 'killer', 'hero', 'mangioni', 'mangioneâ', 'murdering', 'killed', 'personâ']","[""Luigi Mangioneâ€™s family has released a statement:\n\nâ€œWe only know what we have read in the media. Our family is shocked and devastated by Luigi's arrest. We offer our prayers to the family of Brian Thompson and we ask people to pray for all involved.â€\x9d"", 'NEW from Luigi Mangione\'s family:\n""We only know what we have read in the media. Our family is shocked and devastated by Luigiâ€™s arrest. We offer our prayers to the family of Brian Thompson and we ask people to pray for all involved. We are devastated by this news.""', ""'Our family is shocked and devastated by Luigiâ€™s arrest. We offer our prayers to the family of Brian Thompson and we ask people to pray for all involved,' the family said.""]",luigiâ - luigimangione - murderer - killer - hero - mangioni - mangioneâ - murdering - killed - personâ,False,12/9/2024 19:02,12/9/2024 19:02
Following the developments in the UnitedHealthcare CEO Brian Thompson case closely. Hoping for clarity and justice soon.,2,2_brianthompson_justice_john_thompsonâ,"['brianthompson', 'justice', 'john', 'thompsonâ', 'unitedhealthcareceo', 'condolences', 'tragic', 'tragedy', 'executive', 'brianâ']","['UnitedHealth Group CEO Andrew Witty has issued an emotional tribute to Brian Thompson, the head of the groupâ€™s insurance arm, UnitedHealthcare, following Thompsonâ€™s death at the hands of a gunman.', ""UnitedHealth Group $UNH is navigating challenges following the tragic loss of UnitedHealthcare CEO Brian Thompson. CEO Andrew Witty acknowledges the healthcare system's flaws and emphasizes the company's commitment to improvements."", 'ðŸš¨ðŸ‡ºðŸ‡¸ NEW UHC CEO PRAISES MURDERED CEO AS A â€œHEALTHCARE LEGENDâ€\x9d\n\nIn a leaked pep talk to staff, UnitedHealth Group CEO Andrew Witty praised slain CEO Brian Thompson as a titan of healthcare, claiming he had one of the â€œbiggest effectsâ€\x9d on the industryâ€”despite ongoing accusationsâ€¦']",brianthompson - justice - john - thompsonâ - unitedhealthcareceo - condolences - tragic - tragedy - executive - brianâ,False,12/9/2024 16:55,12/9/2024 16:55
We need Old Testament justice against the man who stole the late great Brian Thompson from us.,7,7_brianthompsom_posthumously_family_rip,"['brianthompsom', 'posthumously', 'family', 'rip', 'folks', 'justice', 'ripbozo', 'damning', 'forgotten', 'case']","['Justice for Brian Thompson.', 'The unsealing of todayâ€™s indictment brings us one step closer to securing justice for Brian Thompson and his family.\n\nI want to thank every member of the NYPD and the  Office for their partnership in bringing this case forward and their cooperation in our publicâ€¦', ""We are still looking forward for justice for $DOJA\n\nLet's not forget that our fellow human life also matter.\nIt saddens me to hear about $BRIAN\n\nCa: EkNMMRhj2zArFyGAxsRhYy5UyeE3kwQSgMQpUfoYpump\n\nLet's get justice for $BRIAN THOMPSON""]",brianthompsom - posthumously - family - rip - folks - justice - ripbozo - damning - forgotten - case,False,12/9/2024 16:39,12/9/2024 16:39
I want everyone to know that this is #FAKENEWS! The man in this video is NOT #UnitedHealthcare's CEO Brian Thompson! ALL LIES! Presented by none other than Biden's corrupt DOJ & the corrupt Blackstone Group!!! He was fighting them both at the time of his murder!! NO COINCIDENCES!,6,6_killer_violentcrime_fatally_assassin,"['killer', 'violentcrime', 'fatally', 'assassin', 'gunned', 'slaying', 'corrupt', 'coincidences', 'shooter', 'suspect']","[""ðŸ˜¢ I'm still reeling still reeling from this shocking brazen execution style in broad daylight act against this innocent man the CEO of UnitedHealthcare for God's sake or any human being but this man was targeted and the killer(s) wanted to make it a spectacle like this in broad"", 'The leader of UnitedHealth Group wrote that the health insurance executive gunned down on a Manhattan sidewalk last week cared about consumers and was working to make the system better.', 'The leader of UnitedHealth Group conceded that the patchwork U.S. health system â€œdoes not work as well as it shouldâ€\x9d but said Friday that the insurance executive gunned down on a Manhattan sidewalk cared about customers and was working to make it better.']",killer - violentcrime - fatally - assassin - gunned - slaying - corrupt - coincidences - shooter - suspect,False,12/9/2024 16:01,12/9/2024 16:01
"""the insurer used an AI algorithm to deny and override claims""

Brian Thompson was not the insurer, he was a person. You linked a hit piece by a disreputable author. Brian was a good man and will be missed by those he helped. He pushed value-based care but only had so much power.",8,8_murderer_repercussions_advocating_condolences,"['murderer', 'repercussions', 'advocating', 'condolences', 'healthcare', 'happened', 'deserves', 'family', 'justify', 'distort']","['Murder is always wrong! Brian Thompson was a human being before he was a CEO of anything. He was a husband and a father first. No matter how wrong you feel the healthcare system is in the USA, no one deserves to be murdered for being involved in the system.', 'Brian Thompson did not create the U.S. healthcare system. He worked within it and did not deserve to die. \n\nHalf the country just voted for the party intent on taking away healthcare - including protections for the 100M Americans w/ preexisting conditions - along with SS and MC', 'Democrats should celebrate justice for Brian Thompson, but the party that refuses to fix the broken health insurance system is instead reminding Americans why the party deserves to be loathed by every moral American. \n\n#UnitedHealthcare #BrianThompson']",murderer - repercussions - advocating - condolences - healthcare - happened - deserves - family - justify - distort,False,12/9/2024 0:44,12/9/2024 0:44
"The bereaved wife and associates of Brian Thompson, the CEO of major insurance company UnitedHealthcare, who was assassinated after a recent spate of death threats, spoke out hours after the fatal shooting this morning.",5,5_died_assassinated_killed_killer,"['died', 'assassinated', 'killed', 'killer', 'fatally', 'tragic', 'death', 'healthcare', 'fatal', 'tragically']","['Tragic news as UnitedHealthcare CEO Brian Thompson, 50, was shot and killed outside the New York Hilton. Authorities are closing in on the suspect, who appeared to target Thompson specifically. Surveillance footage shows the assailant with a backpack before the attack. Justice isâ€¦', 'Brian Thompson, CEO of UnitedHealthcare, was tragically shot and killed this morning outside of a hotel he was staying at in New York City, in what police believe was a targeted attack. Thompson was a father of two.\n\nSenseless gun violence is tearing families apart.\n\nOur heartsâ€¦', 'Brian Thompson, the CEO of UnitedHealthcare, was assassinated in New York City yesterday. The 50-year-old executive was fatally shot outside the New York Hilton Midtown hotel in what authorities describe as a targeted attack. In one word, let us honor his memory.']",died - assassinated - killed - killer - fatally - tragic - death - healthcare - fatal - tragically,False,12/8/2024 23:30,12/8/2024 23:30
"The assassination of UnitedHealthcare CEO Brian Thompson is a lot like the assassination of JFK in the sense that both men died as martyrs who fought tirelessly to better the lives of the American people, and the only ones left cheering were the Southern hicks and the commies.",5,5_died_assassinated_killed_killer,"['died', 'assassinated', 'killed', 'killer', 'fatally', 'tragic', 'death', 'healthcare', 'fatal', 'tragically']","['Tragic news as UnitedHealthcare CEO Brian Thompson, 50, was shot and killed outside the New York Hilton. Authorities are closing in on the suspect, who appeared to target Thompson specifically. Surveillance footage shows the assailant with a backpack before the attack. Justice isâ€¦', 'Brian Thompson, CEO of UnitedHealthcare, was tragically shot and killed this morning outside of a hotel he was staying at in New York City, in what police believe was a targeted attack. Thompson was a father of two.\n\nSenseless gun violence is tearing families apart.\n\nOur heartsâ€¦', 'Brian Thompson, the CEO of UnitedHealthcare, was assassinated in New York City yesterday. The 50-year-old executive was fatally shot outside the New York Hilton Midtown hotel in what authorities describe as a targeted attack. In one word, let us honor his memory.']",died - assassinated - killed - killer - fatally - tragic - death - healthcare - fatal - tragically,False,12/8/2024 22:56,12/8/2024 22:56
"People are trying really hard to distort the truth about the shooter who killed the United Healthcare CEO Brian Thompson. 

Don't let them.",8,8_murderer_repercussions_advocating_condolences,"['murderer', 'repercussions', 'advocating', 'condolences', 'healthcare', 'happened', 'deserves', 'family', 'justify', 'distort']","['Murder is always wrong! Brian Thompson was a human being before he was a CEO of anything. He was a husband and a father first. No matter how wrong you feel the healthcare system is in the USA, no one deserves to be murdered for being involved in the system.', 'Brian Thompson did not create the U.S. healthcare system. He worked within it and did not deserve to die. \n\nHalf the country just voted for the party intent on taking away healthcare - including protections for the 100M Americans w/ preexisting conditions - along with SS and MC', 'Democrats should celebrate justice for Brian Thompson, but the party that refuses to fix the broken health insurance system is instead reminding Americans why the party deserves to be loathed by every moral American. \n\n#UnitedHealthcare #BrianThompson']",murderer - repercussions - advocating - condolences - healthcare - happened - deserves - family - justify - distort,False,12/8/2024 22:55,12/8/2024 22:55
This is a fantastic portrait of deposed United Health CEO Brian Thompson.,2,2_brianthompson_justice_john_thompsonâ,"['brianthompson', 'justice', 'john', 'thompsonâ', 'unitedhealthcareceo', 'condolences', 'tragic', 'tragedy', 'executive', 'brianâ']","['UnitedHealth Group CEO Andrew Witty has issued an emotional tribute to Brian Thompson, the head of the groupâ€™s insurance arm, UnitedHealthcare, following Thompsonâ€™s death at the hands of a gunman.', ""UnitedHealth Group $UNH is navigating challenges following the tragic loss of UnitedHealthcare CEO Brian Thompson. CEO Andrew Witty acknowledges the healthcare system's flaws and emphasizes the company's commitment to improvements."", 'ðŸš¨ðŸ‡ºðŸ‡¸ NEW UHC CEO PRAISES MURDERED CEO AS A â€œHEALTHCARE LEGENDâ€\x9d\n\nIn a leaked pep talk to staff, UnitedHealth Group CEO Andrew Witty praised slain CEO Brian Thompson as a titan of healthcare, claiming he had one of the â€œbiggest effectsâ€\x9d on the industryâ€”despite ongoing accusationsâ€¦']",brianthompson - justice - john - thompsonâ - unitedhealthcareceo - condolences - tragic - tragedy - executive - brianâ,False,12/8/2024 19:25,12/8/2024 19:25
"Senator....respectfully with the most sincere condolences to the family of Mr. Brian Thompson's family. 

The comments and commentary reflect the majority of the Americans opinions on healthcare and insurance in the United States. It is hands down one of the most crooked andâ€¦",8,8_murderer_repercussions_advocating_condolences,"['murderer', 'repercussions', 'advocating', 'condolences', 'healthcare', 'happened', 'deserves', 'family', 'justify', 'distort']","['Murder is always wrong! Brian Thompson was a human being before he was a CEO of anything. He was a husband and a father first. No matter how wrong you feel the healthcare system is in the USA, no one deserves to be murdered for being involved in the system.', 'Brian Thompson did not create the U.S. healthcare system. He worked within it and did not deserve to die. \n\nHalf the country just voted for the party intent on taking away healthcare - including protections for the 100M Americans w/ preexisting conditions - along with SS and MC', 'Democrats should celebrate justice for Brian Thompson, but the party that refuses to fix the broken health insurance system is instead reminding Americans why the party deserves to be loathed by every moral American. \n\n#UnitedHealthcare #BrianThompson']",murderer - repercussions - advocating - condolences - healthcare - happened - deserves - family - justify - distort,False,12/8/2024 15:40,12/8/2024 15:40
Most people celebrating the murder of the UnitedHealthcare CEO are lazy couch bums and bored suburbanites trying to sound like an edgy vigilante.,4,4_unitedhealth_healthcare_unitedhealthceo_ceos,"['unitedhealth', 'healthcare', 'unitedhealthceo', 'ceos', 'brianthompsonassassination', 'died', 'insurance', 'ceoâ', 'innocent', 'steven']","['Friday night Tequila Tweet:\n\n1. Fuck anyone cheering the killing of the UnitedHealthcare CEO.\n\n2. Fuck anyone this week who said transgender Americans should be â€œerased.â€\x9d\n\n3. Fuck Syrian President Bashar al-Assad.\n\n4. Fuck anyone who says the men & women of the FBI are our enemy.', 'Unhinged leftist says the UnitedHealthcare CEO was a billionaire who was responsible for the de*ths of millions so you shouldnâ€™t feel bad for his family.\n\nSo now even innocent family members deserve to suffer?\n\nThis woman is deranged. Couldnâ€™t tell by the glasses and nose ring.', 'Someone sent me a TikTok with music (Dead or Alive-BonJovi) celebrating the United CEOâ€™s death. I just feel itâ€™s distasteful. Especially seeing the thousands limes. #TikTok #SocialMedia #UnitedHealthcare #unitedhealthcareceo #unitedhealthceo #ImEvilEdwinðŸ‡ºðŸ‡¸']",unitedhealth - healthcare - unitedhealthceo - ceos - brianthompsonassassination - died - insurance - ceoâ - innocent - steven,False,12/8/2024 13:34,12/8/2024 13:34
How dare you ruin that man's sacrifice though. How dare you make Brian Thompson just a murder victim when he was a husband and father abandoned by his colleagues who walked over his corpse to steal from babies and little old women. He did MORE FOR YOU.,0,0_thompsonâ_donâ_family_killer,"['thompsonâ', 'donâ', 'family', 'killer', 'murderer', 'died', 'children', 'killed', 'œjoyfulâ', 'cheering']","[""You are retarded man. U can't kill people because u don't like their policies. I didn't even know who Brian Thompson was 2 weeks ago. He's a victim of murder and has a family. We aren't going to have a society where people are getting killed for doing their jobs."", 'Disturbing! How does this make anyone feel â€œjoyfulâ€\x9d?\n\nTaylor Lorenz is laughing over Brian Thompsonâ€™s death and says it brings her joy. Piers is having no part of it! Disgusting that anyone would feel this way!', 'Brian Thompson didnâ€™t murder anyone. No one at his company has murdered anyone. People have died under their rules and regulations, & yes, there should be a discussion about that. But that is not now, & to say youâ€™re â€œjoyfulâ€\x9d or in any way happy his death happened is disgusting.']",thompsonâ - donâ - family - killer - murderer - died - children - killed - œjoyfulâ - cheering,False,12/8/2024 9:25,12/8/2024 9:25
"Finally, some real action from the NYPD. About time they started taking crime seriously. 

Now let's see if they can actually catch this assassin and bring them to justice. 

UnitedHealthcare exec's family deserves answers and closure.",6,6_killer_violentcrime_fatally_assassin,"['killer', 'violentcrime', 'fatally', 'assassin', 'gunned', 'slaying', 'corrupt', 'coincidences', 'shooter', 'suspect']","[""ðŸ˜¢ I'm still reeling still reeling from this shocking brazen execution style in broad daylight act against this innocent man the CEO of UnitedHealthcare for God's sake or any human being but this man was targeted and the killer(s) wanted to make it a spectacle like this in broad"", 'The leader of UnitedHealth Group wrote that the health insurance executive gunned down on a Manhattan sidewalk last week cared about consumers and was working to make the system better.', 'The leader of UnitedHealth Group conceded that the patchwork U.S. health system â€œdoes not work as well as it shouldâ€\x9d but said Friday that the insurance executive gunned down on a Manhattan sidewalk cared about customers and was working to make it better.']",killer - violentcrime - fatally - assassin - gunned - slaying - corrupt - coincidences - shooter - suspect,False,12/8/2024 4:56,12/8/2024 4:56
Brian Thompson was a person to whether you like it or not and you all are making a hero out of his killer and celebrating his death . Do you have any sympathy for his two children and his wife?,0,0_thompsonâ_donâ_family_killer,"['thompsonâ', 'donâ', 'family', 'killer', 'murderer', 'died', 'children', 'killed', 'œjoyfulâ', 'cheering']","[""You are retarded man. U can't kill people because u don't like their policies. I didn't even know who Brian Thompson was 2 weeks ago. He's a victim of murder and has a family. We aren't going to have a society where people are getting killed for doing their jobs."", 'Disturbing! How does this make anyone feel â€œjoyfulâ€\x9d?\n\nTaylor Lorenz is laughing over Brian Thompsonâ€™s death and says it brings her joy. Piers is having no part of it! Disgusting that anyone would feel this way!', 'Brian Thompson didnâ€™t murder anyone. No one at his company has murdered anyone. People have died under their rules and regulations, & yes, there should be a discussion about that. But that is not now, & to say youâ€™re â€œjoyfulâ€\x9d or in any way happy his death happened is disgusting.']",thompsonâ - donâ - family - killer - murderer - died - children - killed - œjoyfulâ - cheering,False,12/8/2024 4:53,12/8/2024 4:53
"Tragic news as UnitedHealthcare CEO Brian Thompson, 50, was shot and killed outside the New York Hilton. Authorities are closing in on the suspect, who appeared to target Thompson specifically. Surveillance footage shows the assailant with a backpack before the attack. Justice isâ€¦",5,5_died_assassinated_killed_killer,"['died', 'assassinated', 'killed', 'killer', 'fatally', 'tragic', 'death', 'healthcare', 'fatal', 'tragically']","['Tragic news as UnitedHealthcare CEO Brian Thompson, 50, was shot and killed outside the New York Hilton. Authorities are closing in on the suspect, who appeared to target Thompson specifically. Surveillance footage shows the assailant with a backpack before the attack. Justice isâ€¦', 'Brian Thompson, CEO of UnitedHealthcare, was tragically shot and killed this morning outside of a hotel he was staying at in New York City, in what police believe was a targeted attack. Thompson was a father of two.\n\nSenseless gun violence is tearing families apart.\n\nOur heartsâ€¦', 'Brian Thompson, the CEO of UnitedHealthcare, was assassinated in New York City yesterday. The 50-year-old executive was fatally shot outside the New York Hilton Midtown hotel in what authorities describe as a targeted attack. In one word, let us honor his memory.']",died - assassinated - killed - killer - fatally - tragic - death - healthcare - fatal - tragically,True,12/8/2024 4:37,12/8/2024 4:37
